episode_id,section_index,gender,minutes,tunnus,lause
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,4,M,5.474666666666667,noh,"No vähemalt ühes poolfinaalis Ühes umbes nii ja sellestki pruugi piisata , eks , et noh , tähendab ühesõnaga ma pakun välja , et ei pääse , aga ma loodan , et ta kuskil niisugune viieteistkümnendat neljateistkümnendat kohta näksab ja lõpetab ka hooaja umbes 15 14.-na ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,5,M,20.710666666666665,noh,"Ongi Mardus , Kirt ja , ja kui tema ei saa , siis ei saa üldse , sest et noh , Maicel Uibo on ka võib-olla väike variant , aga noh , kõigepealt ta peab terveks saama ja vaatame , kuidas sealt vormiasjad üles tulevad ."
20200319_kinnisvaraintervjuu_01_tnu_toompark_kinnisvarakool_o_ja_anton_nikitin_ecoadvice_o,0,M,8.516166666666667,noh,"No kui me räägime nagu avalikus sektoris ja riigist üldiselt , siis noh , esimene müts maha on ju , on näha võrreldes ütleme 2008. aastaga on see , et tegelikult kinnisvarategelased üle üksi on ju , et riik kõik kommunikeerub ja see ei puuduta ainult kinnisvaraga teise sektori riigi esindajaid , kommunikeeruvad pakuvad lahendusi tahavad kuulda , mida , nagu turuosalejad üldse nagu arvavad ja mis turuosalejad nagu vajaksid ."
20200319_kinnisvaraintervjuu_01_tnu_toompark_kinnisvarakool_o_ja_anton_nikitin_ecoadvice_o,0,M,8.516166666666667,noh,"Ja kuule , et noh , tegelikult mul Gruusiaga on nii , et mul on mõned ülikinnisvara , ütleme , korteri seal on et ja siis Pankade panga poolt tuli väga huvitav nagu kiri selle kohta , et nad kolmeks kuuks ise peatasid kõik , ütleme , nialanemakseid , kusjuures nad mitte lihtsalt need maksmata ."
20200319_kinnisvaraintervjuu_01_tnu_toompark_kinnisvarakool_o_ja_anton_nikitin_ecoadvice_o,1,M,2.3593333333333333,noh,"Et noh , veel kord nagu lihtsalt võtta selle asja rahulikult , vaadata oma finantse , rääkida pankadega , et noh , tuge nendes kahe eelmise aasta 2008. aasta kriisi ma ütleks nii , et nagu kõige tähtsam on rääkida , rääkida inimestega ja rääkida Selle selle arvamusega võib nõus olla ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,0,M,10.724166666666669,noh,"Aga noh , praegu tagasi kuulates ma ütleksin , et noh , tee täiesti korralik töö ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,0,M,10.724166666666669,noh,"No ma ei võtnud sellest väga kuulda , sest noh , miks mitte ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,0,M,10.724166666666669,noh,"Noh , sellel hetkel tundus kõik väga hea , on ju nüüd , kui ma mõtlen Umbes mingisugune siis kaheksa aastat hiljem või kogu maailm on hoopis teistmoodi nagu ega sa ei teadnud sel hetkel väga midagi , lihtsalt hakkasid pihta , panid käima , et noh , enam-vähem kõlab põhimõtteliselt on faile ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,1,M,3.460166666666667,noh,"No mina olen selline roki ja võib-olla isegi kohati metali austaja Et noh , see on selline žanr , mis on nüüd viimase , vähemalt 10 aasta jooksul , kui mitte rohkem vajunud , ikkagi suhteliselt sinna nii ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,2,M,24.133833333333335,noh,"Minu arvamus on see , et , Tegelikult on see See kõlab hästi selliselt nagu buumerlikult aga minu arust on selles nagu tõetera sees selles mõttes , et meie , see nii-öelda muusikamaailm ongi selles kohas , kus see nagu me siin oleme kasutanud seda terminit mainstream on hästi palju sellist muusikat kus tõesti ongi ju seda autotoni , elektroonikat , nii edasi on ka räpp , mingisugune selline räpi ja meloodia vahepealne asi , noh , see nii-öelda mõmina räpi teema ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,2,M,24.133833333333335,noh,"Ma võib-olla ütleks , et müra tase on meeletult tõusnud , sellepärast et kuidas kunagi ju vaata , muusikavaldkond toimis , oli see , et noh , olid suured plaadifirmad , eks ole , ja nemad kontrollisid päris palju raadioid ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,2,M,24.133833333333335,noh,"Et sa , et sind valitakse ja kui siis valiti sind , siis valiti sind pluss veel kümmet venda ja , ja kui keegi teine peale sinu tegi mingi hitt loo , siis tõenäoliselt sind pandi koos sinu lepinguga lihtsalt kusagile riiulile , kuhu sa võisid jääda mitmeks aastaks niimoodi , et sul keelati sisuliselt igasuguseid asju välja anda , sellepärast et noh , et nad tegelesid lihtsalt kellegi teisega , et noh , osadel juhtus nii ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,2,M,24.133833333333335,noh,"See on , see on tegelikult nii ongi , et , et selle jaoks noh , okei , üks asi on see , et selle jaoks , et minema saada , on ju , toodetakse võlg üles ja teine on lihtsalt see , et mingeid asju üleval hoida ja edasi lükata , nagu et seda pushida siis tegelikult kokkuvõtteks ju tegelikult artist maksab ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,2,M,24.133833333333335,noh,"Vaata , mis su stooril on , et kas on ikka piisavalt , et noh , et , et see võib kõik olla sellepärast , et noh , see võlusõna on siin tata , eksole , ja kui tata räägib sinu kasuks , et sul on tohutult palju jälgijaid ja siis see neile näitab seda , et ahah , seda venda saab müüa , eks ole ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,2,M,24.133833333333335,noh,"Kui sul , kui sul ongi see taust ja oskused ja see meeskond siis muidugi , siis sa pead Et nad võivad võtta 60 protsenti kõikidest sissetulekutest , aga nad katavad ära kõik reklaamid , kõik mingid okei , no tegelikult ei saa öelda , et kõik nad katavad ära kõik selle , mis on lepingus kirjas , on ja tõenäoliselt , aga tõenäoliselt nad ei kata umbes sentimeetrit rohkem kui see , mis on lepingus kirjas , eks ole , et noh , ma ei kujuta ette , sest , et noh , see on päeva lõpuks , plaadifirma on ikkagi äri , eks ole , ja iga muusik tahab teha kunsti , olla hea muusik ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,2,M,24.133833333333335,noh,"Kui sul , kui sul ongi see taust ja oskused ja see meeskond siis muidugi , siis sa pead Et nad võivad võtta 60 protsenti kõikidest sissetulekutest , aga nad katavad ära kõik reklaamid , kõik mingid okei , no tegelikult ei saa öelda , et kõik nad katavad ära kõik selle , mis on lepingus kirjas , on ja tõenäoliselt , aga tõenäoliselt nad ei kata umbes sentimeetrit rohkem kui see , mis on lepingus kirjas , eks ole , et noh , ma ei kujuta ette , sest , et noh , see on päeva lõpuks , plaadifirma on ikkagi äri , eks ole , ja iga muusik tahab teha kunsti , olla hea muusik ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,2,M,24.133833333333335,noh,"Ja sellega ma olen täiesti nõus , ma , aga nagu sa ise ka ütlesid , et ikkagi erandid Aa , ja muidugi erandeid on selles mõttes , et noh , mõnel lihtsalt inimesel pahatahtmatult lihtsalt üldse lihtsalt ei vea ja umbes nagu kosmos ongi vastu , lihtsalt ei tea , miks nagu ja kahju on ka nagu on , on , on niisuguseid tüüpe ja , ja teistel vahetevahel on lihtsalt jälle , et ma tegin mingi ühe loo ja siis järsku mingi staari ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,2,M,24.133833333333335,noh,"Või siis on paari ta just , no noh , noh , on veel nagu see oli ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,2,M,24.133833333333335,noh,"Või siis on paari ta just , no noh , noh , on veel nagu see oli ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,2,M,24.133833333333335,noh,"Küsiti , et noh , tead , mõnda veel ei tea ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,3,M,17.469833333333334,noh,"Siis miks mitte kasutada seda , et ja mul on mingi andekas laulja ka , kellel on hästi juba korralik siugune kuulajaskond ja panna siis nende nagu nende produdega see inimene kokku , et mis siis saab , noh , ma arvan , et ma tõstan oma kasumit mitmekordseks , kõik saavad makstud , kuigi on rõõmus , kõik on rõõmsad ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,3,M,17.469833333333334,noh,"Mis ma ise olen mõelnud , et see võib olla ka pelgalt lihtsalt see , et , et noh , teedki mingisuguse oled muusik , kirjutad esimesed üks , kaks , kolm neli hitti valmis on ju siis tuleb see suur feim sulle ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,3,M,17.469833333333334,noh,"Kui Max Martin kirjutab loo , noh , see on , ma ei , ma ei tea , tegelikult on ju , ma ei näe ta pähe , hüpoteetiline siin jah , aga see on ikkagi ju teadlik , ma pean nüüd kirjutama loo selleks , et see oleks top üks lugu ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,4,M,12.370666666666663,noh,"Ja ebakindlus nagu meie valdkonnas on niisugune päris noh , ongi see ongi igapäevane , sellepärast et noh , siin olles ise vahetevahel stuudios kas produtsendi rollis või helimehe rollis , eks ole , helirežissööri rollis , siis täpsustan ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,4,M,12.370666666666663,noh,"Et see on ikkagi , see on kommunikatsioonivorm , eks ole , ja võib-olla kui sulle hakkab see meeldima ja keegi sind üles korjab ja aitab sul natukene , võib-olla sa saad kusagile niimoodi , et saad oma loo raadiosse , saad kunagi oma lastele öelda , et noh , ma ei olnud päris muusikaga , ma sain oma raadiosse , aga võib-olla võib juhtuda , et äkki keegi kuskilt kas raadiost või kuskilt stuudiost kuuleb seda ja sinust saab päris muusik nagu , mis oleks noh , see ei oleks liiga halb , eks ole ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,5,M,46.16899999999999,noh,"Ei , muidugi noh , ma olen täpselt see , kes eksplorib ringi tõmmanud mingi uue asja , ma vaatan selle kohta mingi 10 videot läbi , kuidas seda kasutada saab , siis ma hakkan seda katsetama siis siis kui see planeerida , et kaua see lugu aega võtta võib , siis noh , Frank ütleb kolm tundi , ma olen mingi , pane kaheksa , ma katsetan ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,5,M,46.16899999999999,noh,"Ma arvan , et see läks tasuliseks ka sellepärast , et lihtsalt aidata neid natukene selle asjaga nagu nulli tulla , sellepärast et noh , produktsioonid ju lähevad suuremaks ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,5,M,46.16899999999999,noh,"Kuid kui sa tahad teha midagi suuremat niimoodi , et ta kõlab kuidagi ühtse hingamisena kõik niisugused asjad , siis tõenäoliselt see bänd läheb ikkagi mängima korraga kusagile suuremasse stuudiosse sisse , et nad saaksid vähemalt selle esmase esmase läbimängu teha niimoodi , et see hingaks koos , et nad oleks kuidagi saaksid selle kruviga korra koos hingates , sest et see on see mingi üks lisaekstra asi , et kusjuures mida ma olen nagu siin režissöörina täpselt tajunud , et noh , tüübid , kes tulevad ja proovivad mängida nagu Dragby track , eksole , mis on siis niimoodi , et pannakse tiks alla , siis iga vend mängib eraldi lihtsalt nagu peale ja noh , kõik kõlab väga hästi nii , ja siis tehakse üks teik niimoodi , et nad mängivad kõik koos ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,5,M,46.16899999999999,noh,"Kui sa hakkad nagu tegema ja sa võib-olla ei ole nagu liialt kogenud muusik ja ma räägin liialt kogenud muusikas , pole 20 aastat olnud aktiivne muusik , nagu Sa automaatselt hakkika midagi tegema , sellepärast et noh , see on sul kuidagi veres sees ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,5,M,46.16899999999999,noh,"Ma nagu mõtlesin , et noh , Never ei , ei saaks olla nagu hitt , see juba tegelikult oli noh , tol hetkel hitt ma lihtsalt ei ühendanud ära ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,5,M,46.16899999999999,noh,"Et ei , see on väga , see on minu arust aina rohkem , kui ma vaatan sellist mainstreami , noh , mina jälgin seda ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,5,M,46.16899999999999,noh,"Ma arvan , et see on loomulik , et kui noh , tänapäeva noorele võib-olla anda kätte mingisugune John Cage , siis noh , ma arvan , et ta võib-olla ei võtaks seda liiga hästi vastu , eks ole ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,5,M,46.16899999999999,noh,"Ja et see , kui , kui see , mis see BBC top 40 või et kui nendes on see sees , siis noh , tõenäoliselt enamus maailma raadioid võtavad selle ette , et oi , nüüd me peame seda mängima , sellepärast et noh , see lugu lihtsalt müüb ja mida rohkem kuulajaid , seda rohkem ma ei tea , kas , kuidas raadiote see skeem toimib , et reklaam maksab Raadio Just see on huvitav , ükspäev kuulasin taksoga , sõitsin koju ja siis on üks Youtube r KSI nisugune siuke tüüp hakkas ka muusikat mingit tegema ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,5,M,46.16899999999999,noh,"Ja et see , kui , kui see , mis see BBC top 40 või et kui nendes on see sees , siis noh , tõenäoliselt enamus maailma raadioid võtavad selle ette , et oi , nüüd me peame seda mängima , sellepärast et noh , see lugu lihtsalt müüb ja mida rohkem kuulajaid , seda rohkem ma ei tea , kas , kuidas raadiote see skeem toimib , et reklaam maksab Raadio Just see on huvitav , ükspäev kuulasin taksoga , sõitsin koju ja siis on üks Youtube r KSI nisugune siuke tüüp hakkas ka muusikat mingit tegema ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,5,M,46.16899999999999,noh,"See muutub taaskord koos meiega , sest mainstream on voolav asi see , see , mis on praegu mainstream , noh see muutub kogu aeg ajas ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,5,M,46.16899999999999,noh,"On see , et kui tuleb hitt , siis ta on alati hitt , ta ei kao ära , nagu , et noh , täpselt , et Bohemi on Rhapso ti või midagi sepelini ster wa to Heven või noh , et , et Jester day on ikka kus , mis asi on Jester day tegelikult kuhu , kuhu ta langeb ?"
20210413_episood_4_kas_vanasti_oli_muusika_parem,5,M,46.16899999999999,noh,"Kõik üritavad teha seda , noh , ester , halb näide ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,5,M,46.16899999999999,noh,"Nojah , vaata siin võib-olla tegelikult ju rock on olnud mainstreami iseenesest ja metall ja kõik see , et , et noh , see tegelikult on nagu läbi aja ju varieerub alati , et samamoodi nagu ta praegu veits tõuseb ülespoole on ju siit võib välja kasvada see , et ta lähebki rohkem Mainstreami või temast saabki nagu rohkem mainstream ja see liigubki ajas üles-alla ja see on tegelikult ju normaalne ."
20201231_59_normaalse_elu_osa,3,M,7.0729999999999995,noh,"No see , st mulle ütles ka arst , et noh , tõenäoliselt see on mingi stress Ma siis mõtlesin , et noh , ma ise ei saa aru , et mul oleks raske , aga võib-olla võib-olla siis , kui on piisavalt kaua aega , mingisugune stress sulle sujuvalt peale tulnud , siis äkki sa lihtsalt kohaned selle ära ."
20201231_59_normaalse_elu_osa,3,M,7.0729999999999995,noh,"No see , st mulle ütles ka arst , et noh , tõenäoliselt see on mingi stress Ma siis mõtlesin , et noh , ma ise ei saa aru , et mul oleks raske , aga võib-olla võib-olla siis , kui on piisavalt kaua aega , mingisugune stress sulle sujuvalt peale tulnud , siis äkki sa lihtsalt kohaned selle ära ."
20201231_59_normaalse_elu_osa,5,M,37.325833333333335,noh,"Aga see , noh , ma ütleme nii , ausalt , ma ei ole rohkem selle kohta vaadanud , kui need mõned lingid , mis sina oled andnud ja ma ikkagi ei tea nagu , mida see kokkuvõttes tähendab ."
20201231_59_normaalse_elu_osa,5,M,37.325833333333335,noh,"Jah , seal paljud noh , et üks asi , näiteks , kus see uus arvuti on aeglasem kui minu palju kallim arvuti on , ongi nagu toores arvutamine , kui ma renderdan mingit nime , Jon näiteks kõikide tuumadega et noh , sellest on ikkagi aeglasem , sest see on niisugune lihtsalt selline toores arvutamine ."
20200326_kinnisvaraintervjuu_03_tnu_toompark_kinnisvarakool_ja_jaan_liitme_domus_fnd_o,0,M,14.496999999999998,noh,"Ja noh , see kindlasti just nimelt nagu ma enne ka ütlesin , et see nii-öelda selline juhtiv jõud on see tarbija enda enesekindlus , kas ta tahab seda ostuotsust teha või mitte , et kui see nõudlus nii kõvasti ära kukub , et noh , ma ei näe väga sellist Tugevat ."
20200326_kinnisvaraintervjuu_03_tnu_toompark_kinnisvarakool_ja_jaan_liitme_domus_fnd_o,0,M,14.496999999999998,noh,"Ma arvan , et kordan jälle seda eelmist mõtet , et ega tegelikult need nõuded paar-kolmkümmend kuni isegi 50 protsenti ettemüüki on väga-väga kanged , et kui sa noh , matemaatiliselt selle tagurpidi ära arvud , et siis kui need ettemüügid vähegi peavad , siis pank saab juba tegelikult seal kaks kolmandikku ni kuni kolm neljandikku oma arenduslaenust tegelikult tagasi , kui needsamad ettemüügi ära teostatakse , eks ju , kuna pangad oma raha küsivad tagasi kiirenevalt , mitte nagu proportsioonis iga kord müügi pealt ."
20210404_episood_3_emoosekandid_ja_co2paraad,0,M,52.372166666666665,noh,"Okei , no see , see on veits teistsugune roll võrreldes selle muusiku rolliga , aga no proovime ikkagi rääkida nagu sellest muusiku vaatenurgast , sest noh , me ju muidugi me ju oleme muusikud muidugi see helindaja roll on nagu ka oluline , aga see on selline asi , et siis siis tehakse asja juba nagu väga tõsiselt , ma arvan , mulle tundub vähemalt mina vähemalt ei ole kasutanud ühegi laivi juures niimoodi päris nagu heli mees , nagu ma olen ikka pannud telefoni siia laua peale ja lihtsalt kütnud ."
20210404_episood_3_emoosekandid_ja_co2paraad,0,M,52.372166666666665,noh,"Minu jaoks oli just nagu viimane , ma ei tea , kas seda saab kutsuda kui veebikontsert , aga noh , Eesti laul selles selles mõttes , et ma ikkagi nagu võtsin aja rahulikult , tegin endale , võtsid mingid , ma ei tea , mingisugused tõiki endale ette mingid joogid endale ette , istusime maha , rahulikult , panime veel Skype'i käima , sõpradega tähendab Zoom'i panime käima , sõpradega , rääkisime seal juttu on ju , et niisugune sarnane vai , aga tegelikult on ikkagi täiesti öö ja päev , et noh , vahepeal käid seal mingi , ma ei tea , mingi telefon , heli , sa pead kuskil juttu rääkima või , või midagi on vaja kodus teha jälle või ?"
20210404_episood_3_emoosekandid_ja_co2paraad,0,M,52.372166666666665,noh,"Horodanske tegi see lisegi , kusjuures meil stuudios , aga sina tegid seda , ma olin selle juures , ma ei teinud otseselt seda , aga seal oli täpselt samamoodi juures oli nagu produktsioon valgus , mees helimees eraldi , mitu kaamera nurka , et väga läbi planeeritud väga läbimõeldud , hästi palju nagu niisuguseid liikuvaid asju , mis kõik fikseeritud niimoodi , et see pidi olema sellel sekundil seal , et noh , see oli ka tegelikult niisugune full produktsiooni ikkagi ."
20210404_episood_3_emoosekandid_ja_co2paraad,0,M,52.372166666666665,noh,"Et et noh , need on kõik sellised , hakkame siit järjest võtma Willem kohal ."
20210404_episood_3_emoosekandid_ja_co2paraad,0,M,52.372166666666665,noh,"Hando Tõnumaa on ise telesaates näidanud oma uut telegrammi kontorit , onju , et noh , kuskohast see siis tuleb ?"
20210404_episood_3_emoosekandid_ja_co2paraad,0,M,52.372166666666665,noh,"No vaata , siin tuleb nagu mängu see , et kui ma hakkan mõtlema , et noh , mis see nagu juhtmõte oli või mida , mida siis nagu välja üritati öelda , üldplaanis ma saan aru nii , et nemad võitlesid siis või üritasid näidata vastumeelsust koroona piirangute vastu , seal on nagu selge minu jaoks see , et see on protest selles mõttes , et demokraatlikus riigis peavad saama võimalus protestida ja koroona piirangud on ju tegelikult ka poliitiline otsus ja poliitiline otsus on selline asi , mille üle me võime vaielda , see on täiesti okei , minu meelest siis tekib see teine küsimus sealjuures , et kas see ajastus oli nagu hea praegu ja see viis kuidas seda tehti , et alguses ma vaatasin seda üritust ja siis ma vaatasin , et sõidetakse autoga ja ma lugesin sealt ka kirjeldusest välja , et see ongi nagu neil teadlik selline otsus , et sõidetakse autoga , et juriidiliselt siis ei ole neid nagu võimalik kogunemise eest karistada ."
20210404_episood_3_emoosekandid_ja_co2paraad,0,M,52.372166666666665,noh,"Mina ausalt öeldes ei saanudki päris täpselt aru , et mis seltskond see siis nagu oli või noh , jah , ürituse kirjeldus on ju põhimõtteliselt , rääkis piirangutest on ju , või noh , see see nii-öelda põhisõnum , mida siis korraldajad üritasid edasi anda , et me võitleme piirangute vastu , aga vaatame seda üritust ja kui me vaatame seda nagu kõlapinda , mis nende põhiliste promootorite poolt tuli , siis minul jääb nagu segaseks , et mille vastu nad siis võitlesid , kas , kas nad tahtsid öelda , et koroonat pole olemas , et mask ei , maskid on kahjulikud või siis ma ei , ei saa täpselt sellest aru , et nagu mida nad tahtsid öelda , seal oli mulle tundub , et seal koos nii erinev seltskond , et need inimesed ise ka ei saa aru , mille eest nad nagu selles mõttes võitlesid , et osad olid seal täiesti sellised padu , foolium , mütsikesed osad olid seal sellised , kes olid ainult piirangute vastu , aga kes noh , selles mõttes nad ei ole nagu statup , Wandenõu teoreetikud , et nad lihtsalt olidki piirangute vastu poliitilises mõttes , nagu me enne rääkisime ."
20210404_episood_3_emoosekandid_ja_co2paraad,0,M,52.372166666666665,noh,"Nende üritus oli ka hästi palju punkte kirjas , et mille ees nad siis seisavad , on ju , noh , sõnavabadus , liikumisvabadus siin on , mis seal veel oli , valikuvabadus , kogunemisvabadus ja tervisevabadus on ju ?"
20210404_episood_3_emoosekandid_ja_co2paraad,0,M,52.372166666666665,noh,"Sõidavad autodega , sõidavad korralikult , ei pane kuskil mingeid teid kinni , ei tee mingisuguseid käest kinni , hoidmisi on , ju siis oleks kindlasti ühiskonnas olnud selle vastuolu , aga nad oleks nagu noh , Nad oleks olnud näinud pädevamad välja ja teine asi ongi see sõnumite asi , et kui nad oleks nagu puhtalt jäänud selle juurde , et nii-öelda me oleme piirangute vastu ja me vaidleme sellele vastu , me arvame , et need piirangud ei peaks olema või need peaks olema lõdvemad , siis noh , see olekski võinud jääda nagu sõnumiks ja see oleks nagu see , et nad oleks , on tõsiseltvõetavamad ."
20210404_episood_3_emoosekandid_ja_co2paraad,0,M,52.372166666666665,noh,"Ei , tegelikult see ei , selles mõttes ei läinud ju asjast mööda , et noh , siin siin on täpselt selle protesti juures on nagu ka näha seda , et me tegelikult ühiskonnas on hästi palju inimesi , kes ei saa aru , mis asi on sõnavabadus ja mille kohta saab inimene on ju arvata , arvamust avaldada ."
