episode_id,section_index,gender,minutes,pos,tunnus,sona,lause
20210413_episood_4_kas_vanasti_oli_muusika_parem,5,M,46.16899999999999,D,täiesti,igatpidi,"Ma arvan , et praegusel hetkel maailmas ka kuni 35 täiesti kuni või , võib-olla isegi rohkem sellepärast isegi üle sellest täiesti igatpidi või noh , ta on , ta on lihtsalt nii edukas , et sa ei saa seal demograafiliselt enam Ei ja jaa , aga unusta see ära , kui edukas ta on , sest kuula seda lugu ."
20210416_aprill_epikojas__ro_puuetega_inimeste_komitee_arvamus_eesti_olukorrast,2,M,11.751333333333331,A,täiesti,õige,"Aga täiesti õige , et nüüd on tegelikult pall tagasi Eesti väravas ."
20210416_aprill_epikojas__ro_puuetega_inimeste_komitee_arvamus_eesti_olukorrast,2,M,11.751333333333331,A,täiesti,õige,"Ettekirjutused on ju täiesti õigetel teemadel ja loodame siis , et neist on ka palju kasu ."
20201231_59_normaalse_elu_osa,5,M,37.325833333333335,A,täiesti,uus,"Nagu nad võtavad , teevad väga hea nagu nad ei tihtilugu asjad , mis nad teevad , ei ole nagu nagu täiesti uued nagu iPhone'i see mingi puutetundlik ekraan , see ei olnud nagu uus asi , nokia oli mingeid sarnaseid asju enne teinud ."
20201231_59_normaalse_elu_osa,5,M,37.325833333333335,D,täiesti,läbi,Kas sa oled selle raamatu täiesti läbi lugenud ?
20201231_59_normaalse_elu_osa,5,M,37.325833333333335,D,täiesti,läbi,"Ei , ma ei ole seda täiesti läbi lugenud mal , kõigepealt ma nägin mingit kokkuvõtet kuskil ja see tundus mulle põnev ja nüüd ma hakkasin seda raamatut ennast lugema , aga raamatut ennast ma olen suhteliselt vähe lugenud ."
20201231_59_normaalse_elu_osa,5,M,37.325833333333335,D,täiesti,vastupidi,"Jaapanis oli täiesti vastupidi , nad olid kui sul on mingi probleem , vajuta nuppu , kõik seisma ."
20210404_episood_3_emoosekandid_ja_co2paraad,0,M,52.372166666666665,A,täiesti,läbimõeldud,"Ei , aga vaata ma selles mõttes nagu ma arvan , Eesti laul selles mõttes on hästi halb näide , et see oli küll nagu see oli nagu full produktsioonisaade on ju , et ma saan aru , et paljud on valmistanud ette kamalaivi , nii , need on , nii et need on täiesti läbimõeldud ja nii edasi , aga siiski mida mina tahan kontserdil , näiteks kui ma lähen rokk-kontserdile , ma tahan seda mälu , ma tahan , et keegi astuks mulle aru peale , ärge võtke seda sõna sõna , et ma tegelikult ei taha ja ma vihkan neid inimesi , kes varba peale astuvad , aga noh , selles mõttes lihtsalt , et pointi selgeks teha , et ma tahan seda melu , ma tahan seda lärmi , ma tahan seda , et pärast kõrvad viliseks nendest trummitaldrikutest ."
20210404_episood_3_emoosekandid_ja_co2paraad,0,M,52.372166666666665,V,täiesti,meenutama,"Siis ju kava täiesti meenutada niisugused , eks see minu jaoks on ka see , kui kohapeal midagi juhtub või noh , mitte et kui juhtub , vaid tavaliselt juhtub midagi kohapeal ja see muudab selle nagu asja hästi eriliseks , et ei ole niisugune ."
20210404_episood_3_emoosekandid_ja_co2paraad,0,M,52.372166666666665,D,täiesti,nõus,"Ma ei ole küll Ariana Granda kontserdit kunagi käinud vaatamas ega ka John Mayeri oma , aga ma olen täiesti nõus ja see ongi see kogu point , mida me tegelikult tahtsime öelda ."
20190115_mehed_ei_nuta_kas_ott_tnak_peaks_olema_aeglasem_kas_lati_alt_jooksis_kullame_vi_klubi_omanik,2,M,14.613833333333332,D,täiesti,korralikult,"Kummaline on see , et tegelikult meil on täiesti korralikult ja , ja paljud on ka noh , niisugune maailma kesk sel tugevalt keskmisel tasemel naismängijadega , me ei tea neist eriti palju tegelikult no palju palju tähendab , noh mõnda nime olid kuulnud , eks , aga seal on mitmed nimed tulid täiesti noh , nagu üllatuseks ja kui sa vaatad , kui kui vingelt ja hästi nad mängivad , siis see on ka natukene noh , võib olla kas äkki ajakirjanduse tegemata töö , et , et , et me , meil on täiesti täiesti korralikud võrkpallinaised ."
20190115_mehed_ei_nuta_kas_ott_tnak_peaks_olema_aeglasem_kas_lati_alt_jooksis_kullame_vi_klubi_omanik,2,M,14.613833333333332,D,täiesti,noh,"Kummaline on see , et tegelikult meil on täiesti korralikult ja , ja paljud on ka noh , niisugune maailma kesk sel tugevalt keskmisel tasemel naismängijadega , me ei tea neist eriti palju tegelikult no palju palju tähendab , noh mõnda nime olid kuulnud , eks , aga seal on mitmed nimed tulid täiesti noh , nagu üllatuseks ja kui sa vaatad , kui kui vingelt ja hästi nad mängivad , siis see on ka natukene noh , võib olla kas äkki ajakirjanduse tegemata töö , et , et , et me , meil on täiesti täiesti korralikud võrkpallinaised ."
20190115_mehed_ei_nuta_kas_ott_tnak_peaks_olema_aeglasem_kas_lati_alt_jooksis_kullame_vi_klubi_omanik,2,M,14.613833333333332,D,täiesti,täiesti,"Kummaline on see , et tegelikult meil on täiesti korralikult ja , ja paljud on ka noh , niisugune maailma kesk sel tugevalt keskmisel tasemel naismängijadega , me ei tea neist eriti palju tegelikult no palju palju tähendab , noh mõnda nime olid kuulnud , eks , aga seal on mitmed nimed tulid täiesti noh , nagu üllatuseks ja kui sa vaatad , kui kui vingelt ja hästi nad mängivad , siis see on ka natukene noh , võib olla kas äkki ajakirjanduse tegemata töö , et , et , et me , meil on täiesti täiesti korralikud võrkpallinaised ."
20190115_mehed_ei_nuta_kas_ott_tnak_peaks_olema_aeglasem_kas_lati_alt_jooksis_kullame_vi_klubi_omanik,2,M,14.613833333333332,A,täiesti,korralik,"Kummaline on see , et tegelikult meil on täiesti korralikult ja , ja paljud on ka noh , niisugune maailma kesk sel tugevalt keskmisel tasemel naismängijadega , me ei tea neist eriti palju tegelikult no palju palju tähendab , noh mõnda nime olid kuulnud , eks , aga seal on mitmed nimed tulid täiesti noh , nagu üllatuseks ja kui sa vaatad , kui kui vingelt ja hästi nad mängivad , siis see on ka natukene noh , võib olla kas äkki ajakirjanduse tegemata töö , et , et , et me , meil on täiesti täiesti korralikud võrkpallinaised ."
20190115_mehed_ei_nuta_kas_ott_tnak_peaks_olema_aeglasem_kas_lati_alt_jooksis_kullame_vi_klubi_omanik,6,M,20.665000000000003,A,täiesti,absurdne,"Tabel oli muidugi täiesti absurdne , sest Eesti spordi 2018. aasta kõige olulisemat sündmust isegi ei maininud ."
20190115_mehed_ei_nuta_kas_ott_tnak_peaks_olema_aeglasem_kas_lati_alt_jooksis_kullame_vi_klubi_omanik,6,M,20.665000000000003,D,täiesti,täiesti,"Ei , seal oli , seal oli seal , seal oli võimalus , võimalus oli , aga , aga see oli täiesti täiesti arusaamatu ja kõik mängijad ise ütlesid ka , et see oli , see oli arusaamatu , mida me rünnakul tegime , pallid pudenesid käest ."
20190115_mehed_ei_nuta_kas_ott_tnak_peaks_olema_aeglasem_kas_lati_alt_jooksis_kullame_vi_klubi_omanik,6,M,20.665000000000003,A,täiesti,arusaamatu,"Ei , seal oli , seal oli seal , seal oli võimalus , võimalus oli , aga , aga see oli täiesti täiesti arusaamatu ja kõik mängijad ise ütlesid ka , et see oli , see oli arusaamatu , mida me rünnakul tegime , pallid pudenesid käest ."
20210321_episood_2__prgitelevisioon,0,M,41.82983333333333,D,täiesti,mööda,"Kusjuure , see oli huvitav , ma isegi tegelikult lõpuks ei pannud seda sama asja nagu tähelegi , sest see käis korraks nagu läbi ta mainis selle nagu kuidagi sihuke ülejala veits ära on ju , aga noh , seda selles mõttes , et seda nagu konkluesi nit kui siukest , et kas jaa või ei või mis sa tegid seda tõesti ei olnud ma tegelikult isegi nagu lõpuks see läks minust täiesti mööda , et hea , et sa seda märkasid ."
20210321_episood_2__prgitelevisioon,0,M,41.82983333333333,D,täiesti,nõus,"Ma isegi vaatasin , ma nägin seda lugu Delfi fidis , kus räägiti Andrei emast , et ta on perearst ja mind häiris see ka meeletult , ma ei saanud aru , miks ta vaja on , selles mõttes ma olen Andrei täiesti nõus , aga ma jällegi tabasin ennast nagu mõtelt , et okei , kas , kas nüüd , kas kollane meedia käitus normaalselt , tegelikult ei käitunud , on ju see ei ole normaalne , ma ei ole nõus sellega ka , et et see , see , mida see ajakirjanik tegi , oli ähvardus ."
20210321_episood_2__prgitelevisioon,0,M,41.82983333333333,A,täiesti,arusaadav,Vaata sellisel juhul see vingumine oleks minust täiesti arusaadav .
20210321_episood_2__prgitelevisioon,0,M,41.82983333333333,A,täiesti,sarnane,"Minu arust on sarnaseks läinud , nad on nagu kuidagi samasse suunda või nagu minu arust on õhtu on olnud hoidnud nagu seda ühte oma suunda on ju ja duubel paneb laksaki sinnasamasse suunda järgi praegu , et mitte mitte nagu täiesti sarnased , et neil on suht palju sarnaseid jooni minu arust juba ma ei lööks nagu paralleele otseselt ."
20210321_episood_2__prgitelevisioon,0,M,41.82983333333333,D,täiesti,nõus,"Ma olen täiesti nõus , selles mõttes ma lihtsalt hästi üllatunud , et see oli nagu esimene selline , see , sellest saatest esimene saate lõik , mis päriselt tõmbas nagu megasuure skandaali ja kõik olid nagu tõmmake duubel telest maha ja ärge näidake enam seda saadet ja nii edasi , kõik olid kuradi hull kisa ja ma ei tea , kas mingi peti petitsioon on ka kuskil juba ilmselt raudselt kuskil muugeldada , muidugi kuskil kamaan , aga , aga see oli nagu minu jaoks üllatav , et see oli esimene , selles mõttes seal ei olnud minu jaoks ei olnud seal midagi üllatavat selles mõttes ."
20210321_episood_2__prgitelevisioon,0,M,41.82983333333333,D,täiesti,nõus,"Jah , ei ma , ma olen täiesti nõus , kusjuures üks huvitav fakt oli see see Rolf Roosalu seal , kes ."
20210321_episood_2__prgitelevisioon,1,M,21.388166666666667,D,täiesti,eraldi,"Ma lihtsalt arvan , et see probleem on nagu turu väiksus , et meil võiks tegelikult olla tõesti täiesti eraldi kanalid , ma saan aru , miks neid ei ole seepärast , et raha ei ole ja see ei ole ."
20190904_bipolaarne_vandenud_1,0,M,10.242,D,täiesti,seal,"Ma , ma ei , ma nüüd ei oskagi niimoodi öelda , mõtlesin , et millest võiks rääkida , et mis oleks selline huvitav asi endale ka väga , väga huvitav ja nagu vandenõud tundusid sellised nagu nagu kindlad asjad , nagu sellised kuradi iga igaühele meeldivad ja mingid sellised teooriad , mis on nagu täiesti seal kuskil kosmoses või mida , nagu noh nagu hea head lood nagu head sellised lootused , mis on vastuolusid täpselt täpselt seda ka , ma tulen sind mingi 15 aastat Silverit natukene rohkem ja iga kord , kui me oleme kokku saanud , siis jutud lähevad vandenõuteooriatele vähemalt ühe vähemalt ühe korra käib üheksa , 11 või lame maa käib läbi ."
20190904_bipolaarne_vandenud_1,0,M,10.242,D,täiesti,ümber,"Päris okei , ma selle kohta pole kuulnud , et see on pigem lihtsalt sihuke , ma ju tean , et see on jutt olnud , et seal on nagu mingi see on täiesti ümber lükatud , sellepärast ."
20190904_bipolaarne_vandenud_1,3,M,23.900166666666664,V,täiesti,võima,"Täiesti võivad olla , aga Kaljulaid ei ole ."
20190904_bipolaarne_vandenud_1,3,M,23.900166666666664,V,täiesti,olema,"Okei , aga see nagu noh , sa ei saa seda võtta kui , nagu nagu nagu ajas rändamist või ajaennustamist , sellepärast et võis ju täiesti olla droonide mängu , need loojad , vaatad , noh , vaatasid Simpsonit ja siis sealt võtsid šnitti või nagu selle selle järgi tegid mingi stseeni katkine Ameerika votimis nii-öelda president voutimissüsteem ."
20210208_jutud_rohelises_stuudios_osa_1_hardo_adamson,5,M,7.338666666666668,A,täiesti,õige,"Ma arvan , et kui ma nüüd seda tagantjärele vaatan ja , ja nägin , et nii-öelda siis , Nüüd minu vanem kursus , kui lõpetas , siis ma siis ma sain aru , et et see oli täiesti õige , et mind sinna ei võetud ."
20210208_jutud_rohelises_stuudios_osa_1_hardo_adamson,6,M,3.2169999999999996,A,täiesti,vastupidine,"Täiesti vastupidist tegevust tehes on ju , et see , et need nagu esimese päeva mõtted ongi , et loed , et noh , et põhimõtteliselt luuletuste laste lõpuni lugeda , aga pigem on lihtsalt see , et et et kas sa saad nagu keha natuke nagu eemal , et teha näiteks mingit muud asja või viia see täiesti vastupidise mõttega rääkida seda lugu , et , et kuidas sa nagu suudad ."
20210208_jutud_rohelises_stuudios_osa_1_hardo_adamson,6,M,3.2169999999999996,A,täiesti,vastupidine,"Täiesti vastupidist tegevust tehes on ju , et see , et need nagu esimese päeva mõtted ongi , et loed , et noh , et põhimõtteliselt luuletuste laste lõpuni lugeda , aga pigem on lihtsalt see , et et et kas sa saad nagu keha natuke nagu eemal , et teha näiteks mingit muud asja või viia see täiesti vastupidise mõttega rääkida seda lugu , et , et kuidas sa nagu suudad ."
20210208_jutud_rohelises_stuudios_osa_1_hardo_adamson,10,M,12.87616666666667,D,täiesti,alateadlikult,"Jah , no see ongi nüüd leida tasakaal selle asja vahel on ju , et , et , et ma ütlen ausalt , et ma arvan , et see , et ma nüüd hakkasin nagu väiksest peale unistasin , lavakas oli ikkagi päris suur unistus , on ju , ma ei teadnud , noh tegelikult mul elu oli nii noor , ma polnud elanudki veel midagi head , aga ma võtsin juba niisuguse suure asja , et ma , ma tahan sinna minna , et see oli ka , aga aga noh , midagi ma , ma ütlen ma ise ka selle poolt , et et unistama peab ja noh , ja samas kui see , kui see unistus tundub sulle ikkagi väga tähtis , siis alateadlikult sa hakkad selle kallal tööd tegema , sa ei saa arugi sellest , sina mõtled sa unistada , see läheb täide , aga tegelikult sa oled selle kallal juba nagu metsikult tööd teinud ja siis need asjad nagu täituvad ka , et see , see kõik kuidagi täiesti alateadlikult inimese sees toimub , et ma olen ise , ma olen nagu ise ka seda mõelnud ."
20210502_sott_kihisev__korrrralik_jubileika_100_02052021,15,M,2.897000000000003,A,täiesti,aktuaalne,"Aktuaalne kaamera on täiesti aktuaalne , tänapäeval ."
20210502_sott_kihisev__korrrralik_jubileika_100_02052021,24,M,8.07616666666667,A,täiesti,originaalne,"Andis mulle nagu selles suhtes teadmise et hiphopis saab olla , nagu saab , erineda , saab oma rida ajada ja olla täiesti originaalne ."
20210502_sott_kihisev__korrrralik_jubileika_100_02052021,53,M,12.34333333333334,V,täiesti,rääkima,"Jäi ju ladva ladva osa , jäi mul täiesti rääkima ."
20210422_episood_5_elu_surm_ja_kanade_lestus,0,M,83.633,V,täiesti,jätma,"Ja et meil on ju , meil on ju kultuuriministrid , meil on kõik asjad olemas , et ega see tegelikult kasvõi tehagi mingi suur kasvõi kasvõi mingi vebinargi või midagi või noh , kuulata või nagu näidata , et me oleme ikkagi me oleme ikkagi üks , üks riik või noh , nagu selles mõttes nagu täiesti jäetakse , et teie olete ka veel või mis need muusikud siin tahavad ?"
20210422_episood_5_elu_surm_ja_kanade_lestus,0,M,83.633,A,täiesti,põhivõõras,"Mis see , mis ta on oma olemuselt , ma olen niisugune täiesti põhivõõras , Tarvo natuke teab rohkem ."
20210422_episood_5_elu_surm_ja_kanade_lestus,0,M,83.633,D,täiesti,täiesti,"Et tulemus on tegelikult täiesti täiesti üllatav , et esimesed nädalad me müüsimegi ütleme kuue tunni , mis me nagu arvestasime kaubast kuue tunni jaoks me müüsime need pooleteist kahe tunniga välja , et , et suhteliselt palju ja , ja meie ei tahtnud nagu varuda ka neid asju nagunii palju , sest et noh , ta peab olema värske , et kui ta alles jääb , siis me peame sügavkülmutama või ära viskama , et ta on ikkagi jah , ütleme kui kana ribad on , ütleme , ta on pealt krõbe , seest mõnus mahlane ja selle mahla suse teebki see , et ta ei olegi külmutatud , et ta on puhas , värske filee 24 tundi marinaadis olnud ja , ja ."
20210422_episood_5_elu_surm_ja_kanade_lestus,0,M,83.633,A,täiesti,üllatav,"Et tulemus on tegelikult täiesti täiesti üllatav , et esimesed nädalad me müüsimegi ütleme kuue tunni , mis me nagu arvestasime kaubast kuue tunni jaoks me müüsime need pooleteist kahe tunniga välja , et , et suhteliselt palju ja , ja meie ei tahtnud nagu varuda ka neid asju nagunii palju , sest et noh , ta peab olema värske , et kui ta alles jääb , siis me peame sügavkülmutama või ära viskama , et ta on ikkagi jah , ütleme kui kana ribad on , ütleme , ta on pealt krõbe , seest mõnus mahlane ja selle mahla suse teebki see , et ta ei olegi külmutatud , et ta on puhas , värske filee 24 tundi marinaadis olnud ja , ja ."
20200505_episood_10__estpluatatsioon_november__malev,0,M,5.723666666666667,A,täiesti,loogikavaene,"Jah , loogikavaene keel , täiesti loogikavaene keel ."
20200505_episood_10__estpluatatsioon_november__malev,6,M,9.169000000000002,A,täiesti,aus,"No ütleme , minu arust ta ei Lööks välismaal läbi puhtalt sellepärast , et kui me eraldame selle raamatu sealt ära siis tegemist on sisuliselt Ma mõtlen narratiivselt küllaltki halva ja mõttetu filmiga , kui täiesti aus olla ."
20200505_episood_10__estpluatatsioon_november__malev,6,M,9.169000000000002,A,täiesti,aus,"Ütleme mitte , see on väga mingi nišitoode , kui täiesti aus olla ."
20200505_episood_10__estpluatatsioon_november__malev,6,M,9.169000000000002,A,täiesti,kindel,"Sest ma olen täiesti kindel , et inimesi osa ei kottinud absoluutselt ."
20200505_episood_10__estpluatatsioon_november__malev,10,M,4.069833333333334,D,täiesti,vabalt,"Ja Bapuruse , sa võid Microsoft Wordis ka täiesti vabalt avatar välja trükkida ja nii see enam-vähem sinna postrile jõudis ka ."
20200505_episood_10__estpluatatsioon_november__malev,12,M,2.129,A,täiesti,uus,"Mulle meeldib see visuaalne pool nagu sa rääkisid kratianimatsioonid niimoodi , see on mingis mõttes isegi täiesti uus ja teine tase nagu Eesti jaoks ka ja ."
20200505_episood_10__estpluatatsioon_november__malev,14,M,5.245833333333334,D,täiesti,õiguslikult,"Noh , et siis tekibki nagu lihtsalt see küsimus täiesti õiguslikult , kelle jaoks see asi on siis loodud noh , mingis mõttes , sest et noh Natuke ma saan aru , ma ise olen praegu niisugune noh , nii öelda ."
20200505_episood_10__estpluatatsioon_november__malev,15,M,7.989833333333339,A,täiesti,puudulik,"Sõnaline kuld , mis , mis just see selles kohas nagu väljendus oli täiesti puudulik ."
20200505_episood_10__estpluatatsioon_november__malev,15,M,7.989833333333339,A,täiesti,aus,"Seda , seda küll ja ja noh , ütleme filmiliselt üks koht , mis mulle ka tegelikult meeldis Kui täiesti aus olla , ütleme , et ."
20200505_episood_10__estpluatatsioon_november__malev,17,M,7.306666666666668,A,täiesti,võimatu,"Ma ei ole kunagi palunud , et eestikeelne film saaks eestikeelset supakat , palun nagu seda on täiesti võimatu kuulata ."
20200505_episood_10__estpluatatsioon_november__malev,18,M,10.637833333333331,A,täiesti,suvaline,"Absoluutselt üldse selline täiesti suvaline segment ja minu arust see kuidagi midagi on humoorikat selles , kui sa kuuled teises keeles , mis eriti ma ei tea , kas ta nüüd päris mongoolia keelt seal rääkis , võib-olla rääkis , sest et ajan med oli tatari juurde , aga aga igatahes sellises teises keeles kuuled umbes mingit lauset , et kes selle kõrnitsa siia maailma küll tõi ."
20200505_episood_10__estpluatatsioon_november__malev,18,M,10.637833333333331,D,täiesti,uskumatult,"Nii jabur ja nii see , kas ta seda papa singi seda poega mängis , et selle , see entusiasm lihtsalt selle mingi kahe-kolme minuti jooksul täiesti uskumatult ."
20200505_episood_10__estpluatatsioon_november__malev,18,M,10.637833333333331,D,täiesti,omaette,"Jah , ega siit jah , pole mõtet kookima hakata mingit süvaideed , sest et see on ilmselgelt nagu espluatation ja kasutame ära omaenda ja noh , lihtsalt sellele minevikule ja nagu kogu sellele Noh , pideva ängi tundmisele on antud täiesti omaette vaade , sest et ega keegi täpselt ei tea ju , kuidas need asjad tol hetkel käisid ."
20200505_episood_10__estpluatatsioon_november__malev,22,M,0.5193333333333309,A,täiesti,naeruväärne,"Seega an Sest see on täiesti naeruväärne ja see eesti filmi kohta see nagu läheb Prantsusmaale ja läheb Saksa , vaata ta nagu reisib ühe eesti filmi kohta küllaltki palju ."
20220104_mehed_ei_nuta_kontaveidi_fnnid_liialdasid_vehklejate_rappimisega_spordiaasta_suured_ksimused,0,M,6.2645,V,täiesti,manduma,Isad täiesti mandunud inimene tegelikult .
20220104_mehed_ei_nuta_kontaveidi_fnnid_liialdasid_vehklejate_rappimisega_spordiaasta_suured_ksimused,3,M,25.564166666666665,A,täiesti,dramaatiline,"Kusjuures lõpp oli tõesti , see oli , see oli täiesti dramaatiline , muidugi lõpp oli see ütleme , see kuuene ivi kolmene rivi , see oli noh ."
20220104_mehed_ei_nuta_kontaveidi_fnnid_liialdasid_vehklejate_rappimisega_spordiaasta_suured_ksimused,3,M,25.564166666666665,D,täiesti,rahul,"See ei , ma olen täiesti rahul selle otsusega , selles mõttes , et ma arvan , et see ei ole koht , kus see oli natuke sarnane olukord , nagu Lewis Hamiltonil ja Maxarst appeni , kus sa tead , et kui sa oled taga , siis sa teed igasugu imeliigutusi seal veel ."
20200524_see_on_ikkagi_hiphopi_saade_056_24052020,27,M,3.098666666666668,A,täiesti,õige,"16 on sul täiesti õige informatsioon , mida sa jagad ."
20200105_saaga_jtkub_20__040_05012020,4,M,2.393,V,täiesti,avaldama,"Jobska ja e oleme uued ja mul on täna kaasas kaks lugu , aastast 93 siis on täiesti avaldamata üks lugu ka kaasas ja paar lugu veel ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,2,M,38.38016666666667,D,täiesti,rahulikult,"Ja kui ta kirjeldab , et , et pikk treeninglaager ja iga päev jooksis mingi ligi 40 kilomeetrit ja siis 10. päeval on juba vaim niimoodi , et kõik piiri peal siit enam edasi ei lähe ja vot edasi viibki see , kui sa suudad vaimu nii ja siis kuidas ta kirjeldas , et noh , et kõige raskem on allamäge jooks ja ütles , et noh , mitmed varbaküüned tulid küljest ära , eks , ja kõik nii ja vend räägib täiesti rahulikult , eks ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,2,M,38.38016666666667,D,täiesti,suurepäraselt,"Jah , aga , aga seal oligi meile tuli ju ka üks kiri , et , et , et Anett Kontaveit nagu käitus rumalalt , et keset turniiri läks treenerist lahku ja kõik pange tähele , esimese mängu ta ju täiesti suurepäraselt võitis , kaotas küll järgmise ja , ja täiesti täie täiesti auku , aga , aga see , see on ka selge , et nii juhtub , aga ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,2,M,38.38016666666667,A,täiesti,täis,"Jah , aga , aga seal oligi meile tuli ju ka üks kiri , et , et , et Anett Kontaveit nagu käitus rumalalt , et keset turniiri läks treenerist lahku ja kõik pange tähele , esimese mängu ta ju täiesti suurepäraselt võitis , kaotas küll järgmise ja , ja täiesti täie täiesti auku , aga , aga see , see on ka selge , et nii juhtub , aga ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,3,M,1.4586666666666663,A,täiesti,suvaline,"Aga kas sa näiteks ütleme noh , kolm-neli aastat tagasi oleksid suutnud nagu öelda , et Klavan on see mees , kes , Läheb ja mängib selle tasemele , ei , aga tema oli , tema oli sel tasemel mängija , no mis tasemel ta mängis Saksamaal täiesti suvaline ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,D,täiesti,vastu,"Just aga , aga teine asi on ka see , ma olen ju kõrvalt kuulnud , et jällegi , eks ma tean Ma tean , eks , aga ma olen kõrvalt kuulnud , et tegelikult oli väga tõsine võitlus , et , et saada kas või nüüd siis see väike stipendiumi Uibole , millele siis nüüd kergejõustikuliit lisas omapoolse Raha ja , ja no olid täiesti pool sellest tippspordikomisjonist olid täiesti vastu ja võitlesid , et me ei peaks andma ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,D,täiesti,nii-öelda,"Et see on täiesti nii-öelda , see marsruut on täiesti täiesti soojaks sõidetud ja , ja hetkel ja olukorras , kus Eestil sellist noh , ütleme päris hurraa värki nagu ei ole , kuigi täna õhtul ehk siis 20 mis ta meil on 30. detsembri õhtul Moskva sees ka vastu mäng peaks olema üsna väljamõeldud Saku Suurelis ."
