episode_id;section_index;gender;minutes;verb;lause
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit;2;M;21.29866666666667;julge;Aga arvestades , et , et see ei toimunud Soomes , siis oli seal ikkagi päris arvestatavad sajad , vähemalt ma ei tea , tuhandete julge võibolla pakkuda eestlasi kergejõustikuareenil .
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit;2;M;21.29866666666667;mõelge;Vaata , ma ei tee niisugust koduvilet , aga , aga teine asi on see , et tegelikult tunt oleks , oleks ikkagi pidanud seal sees olema , ma arvan , et järgmine aasta ta on igal juhul sees , et et järgmine aasta ta veel mängib ja , ja nüüd tulevad , nüüd käib ju play - off ja , ja mõelge , kui ta isegi super polito .
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit;2;M;21.29866666666667;tee;Et üks tahtis viitesadat eurot vastavalt juhendile , see on siis Eesti pool , lätlased nõudsid suuremat summat , 5000 nii-öelda erakorralisemat lähendust , lähenemist sellele juhtumile ja kompromiss oli siis , et ärme üldse tee Ma ütlesin , ma eile rääkisin Keio Kuhiga ka telefonis , meil oli seal niisama , rääkisime natuke , arutasime olukorda ja , ja ma ütlesin talle ka , et ma ütlen nüüd küsin , et see oli nagu nii erakordne tegu , nagu see ei olnud nagu see ei olnud nagu võrreldav sellega , et ma ei tea , ma seal korvi all , ma ei tea , Tarmole , pane küünarnuki ja kogemata siin kõrri või , või hambad käivad plõksti kokku .
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit;2;M;21.29866666666667;pane;Et üks tahtis viitesadat eurot vastavalt juhendile , see on siis Eesti pool , lätlased nõudsid suuremat summat , 5000 nii-öelda erakorralisemat lähendust , lähenemist sellele juhtumile ja kompromiss oli siis , et ärme üldse tee Ma ütlesin , ma eile rääkisin Keio Kuhiga ka telefonis , meil oli seal niisama , rääkisime natuke , arutasime olukorda ja , ja ma ütlesin talle ka , et ma ütlen nüüd küsin , et see oli nagu nii erakordne tegu , nagu see ei olnud nagu see ei olnud nagu võrreldav sellega , et ma ei tea , ma seal korvi all , ma ei tea , Tarmole , pane küünarnuki ja kogemata siin kõrri või , või hambad käivad plõksti kokku .
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit;2;M;21.29866666666667;kuule;Nii kuule poisid , aga kas me üldse läheme siit edasi ?
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit;3;M;4.30016666666667;Lükka;Traditsiooniline aasta teise saate ennustus tuleva aasta spordisündmuste kohta 10 jah ja ei küsimust ja ütleme siis , kuna meil on kolm , siis ühegi küsimuse puhul Lükka tekkida ei saa ja eelmisel aastal 10-st tarata ta saime pihta viis , no näe , 50 protsenti pole , pole paha .
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit;4;M;5.474666666666667;kujutage;Ma olen jälginud seda , seda tabelit ja , ja , ja näen , kui suured vahed on praegu Anett Kontaveidil selle esikümnega , no okei , tähendab , see vahe ei ole mingi ületamatu , aga , aga kujutage ette , kui ta oleks nüüd selle Brisbaini turniiri võitnud , oleks ta kerkinud ainult ühe koha võrra , eks võitnud .
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit;4;M;5.474666666666667;pruugi;No vähemalt ühes poolfinaalis Ühes umbes nii ja sellestki pruugi piisata , eks , et noh , tähendab ühesõnaga ma pakun välja , et ei pääse , aga ma loodan , et ta kuskil niisugune viieteistkümnendat neljateistkümnendat kohta näksab ja lõpetab ka hooaja umbes 15 14.-na .
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit;5;M;20.710666666666665;pääse;Mina ei , mis ma siin puterdan , korvpallis päts number üks ja ei , absoluutselt ei mõistagi pääse , ma just mäletan .
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit;5;M;20.710666666666665;mine;Ehk siis isegi hoolimata sellest , et on mängitud pool hooaega siin ilma ühe mõeldatava liidrita , mine sa tea , võib argumenteerida , et see tuli kasuks hoopis suures plaanis suures mängus ma arvan ikkagi ikkagi mitte .
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit;5;M;20.710666666666665;tule;Mul küll palju märgata seda tule .
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit;5;M;20.710666666666665;ütle;Ma arvan , et ühel hetkel ikkagi Las peep , ütle jah , ja las Peep vastab praegu , sa annad talle .
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit;5;M;20.710666666666665;kuulake;Minust ei sõltu midagi , nagu ma aru saan praegu , aga ma ütlen , et kõigi ajaloo huvides , et kuulake siis aasta hiljem üle , sellel spordialal puudub igasugune tase ja konkurents .
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit;5;M;20.710666666666665;Naerge;Naerge või ärge naerge , Marko Kilp võib jõuda mingitel segastel asjaoludel poolfinaali .
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit;5;M;20.710666666666665;naerge;Naerge või ärge naerge , Marko Kilp võib jõuda mingitel segastel asjaoludel poolfinaali .
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit;5;M;20.710666666666665;ütle;Vanasti ta oli just nagu kvalifikatsiooni mees , ma mäletan ja ütle pales hea kena .
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit;5;M;20.710666666666665;kirjutage;Okei , kirjutage meile mennadelfi.ee endiselt ja kuulake meid ja teisi Delfi boadcaste delfi taskust .
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit;5;M;20.710666666666665;kuulake;Okei , kirjutage meile mennadelfi.ee endiselt ja kuulake meid ja teisi Delfi boadcaste delfi taskust .
20200319_kinnisvaraintervjuu_01_tnu_toompark_kinnisvarakool_o_ja_anton_nikitin_ecoadvice_o;0;M;8.516166666666667;võta;Kõik toimib , pangasüsteem toimib , on ju soov finantseerida , on küll , võib-olla mingis ulatuses , vaata , võta ettevaatlikumalt , aga kraanid ei keera kinni ja see on hea .
20200319_kinnisvaraintervjuu_01_tnu_toompark_kinnisvarakool_o_ja_anton_nikitin_ecoadvice_o;1;M;2.3593333333333333;toimu;Jaanus sulle veel kord , siis selline , siis oli meie vaade täna elamispinnade turul toimu toimuvale .
20210413_episood_4_kas_vanasti_oli_muusika_parem;0;M;10.724166666666667;tee;Aga noh , praegu tagasi kuulates ma ütleksin , et noh , tee täiesti korralik töö .
20210413_episood_4_kas_vanasti_oli_muusika_parem;0;M;10.724166666666667;julge;See julge pealehakkamine on see , mis on nagu hästi oluline , mis ongi väga hea , et sa ei tea tegelikult mis see nagu on ja niisugune seiklushimu ja noh , mitte see , et praegu nüüd tundus kõik selles mõttes , et mitte , mitte , et see keerulisem oleks probleem , vaid see on pigem see , et , et on keerulisem , see on pigem huvitav , et on ja palju väljanagu , et et pigem see keerulisus nagu ongi see , et , et sa julged minna süvitsi ja sa näed nagu asju rohkem , sa lähed detailidesse , rohkem detailidesse .
20210413_episood_4_kas_vanasti_oli_muusika_parem;1;M;3.460166666666667;mälesta;Kuule , mul oleks küsimus , mälesta , austas see küsimus tükk , aga peas mul oleks mälesta .
20210413_episood_4_kas_vanasti_oli_muusika_parem;1;M;3.460166666666667;mälesta;Kuule , mul oleks küsimus , mälesta , austas see küsimus tükk , aga peas mul oleks mälesta .
20210413_episood_4_kas_vanasti_oli_muusika_parem;2;M;24.133833333333335;julge;Ma tean , et see on hästi julge asi , mida öelda .
20210413_episood_4_kas_vanasti_oli_muusika_parem;2;M;24.133833333333335;kujuta;Ma läksin , võtsin hääle seadet , nüüd iga kord enne kontserti , ma teen kõik need mi-mi-mi , kujuta ette , hetfield vana rocker , kes kunagi peksis , nagu neid hotelle segamini läheb , siis seisab käed .
20210413_episood_4_kas_vanasti_oli_muusika_parem;2;M;24.133833333333335;tülitse;See oli siis enne digirevolutsiooni ja kui nemad tegid staari , kui nad tülitse juurde ütles , et Dai , et ma vaatasin , et ma teen su staari , see tähendas seda , et sul oli mingi hitt lugu , mille nad siis ostsid ära , tegid su peale või , või tegid siin terve sinu peale 360 lepingu ja nende või nende võimekus staari teha oligi reaalselt see , et nad panevad su igasse USA raadiosse sellepärast et lihtsalt omasid , enamus neist ja teised , need väiksemad , nad tulid kaasa puhtalt sellepärast , et kui nemad sinu lugu seda ei mängi , siis lihtsalt kuulajad lähevad ja lülitavad teise kanali peale , mis mängivad , seda lugu sellepärast et nad nagu moosivad seda pähe kõikidele , nii ülevalt ja alt .
20210413_episood_4_kas_vanasti_oli_muusika_parem;2;M;24.133833333333335;Istu;Istu marsil oli dokfilm selle kohta .
20210413_episood_4_kas_vanasti_oli_muusika_parem;2;M;24.133833333333335;ütle;Nagu see Alar on tants nagu see lugu , tal on veel häid lugusid , see oli see üks See nagu inimesed teavad , nagu , et kui sa ütled mõnele suvalisele tänavainimeselt , ütle mõni järgmine lugu , nagu seda ilmselt ei tea .
20210413_episood_4_kas_vanasti_oli_muusika_parem;2;M;24.133833333333335;saatke;See on , ei , tegelikult see on tõsi , vaata eks kui no kui mõelda nagu puhtalt äri poole , et ma ei tea , kuidas ju neil see äri on , sellepärast et need lepingud ei ole nagu niisugused , mida sa saad netist alla laadida ja vaadata ja lahata , eks ole , päris huvitav , kui saaks vaadata niimoodi , päris huvitav , ma oleks ka mõelnud , et täiega tahaks näha mõnda , et kuulajad , kui teil on kuskil mõni niisugune leping nagu näha , saatke kusagile , vaesed moosekandidaat , plan , pange oma lepingut teele me me et tegelikult oleks hullult äge , nagu näha , et mida , mis seal nagu on , oleks tore .
20210413_episood_4_kas_vanasti_oli_muusika_parem;2;M;24.133833333333335;pange;See on , ei , tegelikult see on tõsi , vaata eks kui no kui mõelda nagu puhtalt äri poole , et ma ei tea , kuidas ju neil see äri on , sellepärast et need lepingud ei ole nagu niisugused , mida sa saad netist alla laadida ja vaadata ja lahata , eks ole , päris huvitav , kui saaks vaadata niimoodi , päris huvitav , ma oleks ka mõelnud , et täiega tahaks näha mõnda , et kuulajad , kui teil on kuskil mõni niisugune leping nagu näha , saatke kusagile , vaesed moosekandidaat , plan , pange oma lepingut teele me me et tegelikult oleks hullult äge , nagu näha , et mida , mis seal nagu on , oleks tore .
20210413_episood_4_kas_vanasti_oli_muusika_parem;3;M;17.469833333333334;aima;No siis sa oled , et 12 tundi , mis sa mussi teeksid , sa oleksid pigem oled kuskil proovis ka ma aima lava show'd nagu .
20210413_episood_4_kas_vanasti_oli_muusika_parem;3;M;17.469833333333334;pea;Praegu on ju ikkagi singlitepõhine , see on popmuusika žanri ma räägin just mina räägin , pea nendest asjadest popmuusikast , džässist , vaid mitte midagi .
20210413_episood_4_kas_vanasti_oli_muusika_parem;3;M;17.469833333333334;tehke;Selline ettepanek , et tehke oma boad , kast i selle selle episoodi alla üks küsitlus muusikutele ja teeme siis praegu küsi ära .
20210413_episood_4_kas_vanasti_oli_muusika_parem;3;M;17.469833333333334;küsi;Selline ettepanek , et tehke oma boad , kast i selle selle episoodi alla üks küsitlus muusikutele ja teeme siis praegu küsi ära .
20210413_episood_4_kas_vanasti_oli_muusika_parem;3;M;17.469833333333334;Aita;Aita mind , ma tahaks lihtsalt nagu mingit nõu Muusikud nagu ka kunstniku issand , üks tuttav inimene , kes on mõnes mõttes nagu vaimust vaevatud Ütles kirjutas ühe sellise jube hea lause , et mõtlen , mis asi see oli , see oli , et kõik on halb .
20210413_episood_4_kas_vanasti_oli_muusika_parem;3;M;17.469833333333334;näita;Ma täpselt ei mäleta , mida ta ütles , aga sisuliselt see oli umbes niisugune , et et näita mulle stabiilset kunstnikku , ma näitan sulle sisutut , kunsti , mis on mõnes mõttes nagu hullult tõsi , sellepärast et kui , kui me oleks kõik nii normaalsed inimesed , siis võib-olla me ei kirjutaks pooltki häid lugusid , sellepärast et nagu see on kommunikatsioonivorm ja see on see , mis tahab meist välja pääseda , eks ole , me kirjutame muusikut , selle muusikat selle jaoks , et meil on võib-olla midagi öelda või vahel midagi tõeliselt piinavat ja sellest , et me lihtsalt ütleme seda , see lihtsalt ei ole piisav , et selle jaoks , et viia seda tõelist emotsiooni , inimeste nimesed , hakkaks mõistma ja panema veel muusika sinna juurde ja siis me paneme veel mingi , ma ei tea , pead sinna juurde , siis me paneme Willhelm kreemi ka juurde , kui vaja , nagu või mis iganes , paneme , teeme selle despasitoks kell ka .
20210413_episood_4_kas_vanasti_oli_muusika_parem;4;M;12.370666666666663;tegelege;Ja tegelege on ja tegelikult on muusika jumala hea nagu , ja see on meie asi nagu innustada ja nagu hoida seda inimest , sellepärast et me näeme , kui õrn see inimene tegelikult on , aga tal on päriselt iva , eks ole , ja see ja me üritame nagu sisestada talle seda enesekindlust , aga päeva lõpuks ma lähen sinna teise ruumi .
20210413_episood_4_kas_vanasti_oli_muusika_parem;4;M;12.370666666666663;jätka;Läksin vale teed , ütlesid niisuguse lause , aga muusika tegemine on tehniliselt nii lihtne igale inimesele ja ma arvan ja okei , jätka , sorri , vabandust , aga teine , teine pool on see , see , et see on ju nagu totaalne ületootmine .
20210413_episood_4_kas_vanasti_oli_muusika_parem;4;M;12.370666666666663;minge;Aga ja selle tõttu ma soovitan kõigil tegelikult tegeleda mingil kujul muusikuga muusikaga , ükskõik kas te teete professionaalsel tasemel või amatöör tasemel või huvi korras , minge mängige koos kitarri , sõpradega , minge sakkige koos garaažis , nagu , nagu ütles Dave Groole , eksole .
20210413_episood_4_kas_vanasti_oli_muusika_parem;4;M;12.370666666666663;mängige;Aga ja selle tõttu ma soovitan kõigil tegelikult tegeleda mingil kujul muusikuga muusikaga , ükskõik kas te teete professionaalsel tasemel või amatöör tasemel või huvi korras , minge mängige koos kitarri , sõpradega , minge sakkige koos garaažis , nagu , nagu ütles Dave Groole , eksole .
20210413_episood_4_kas_vanasti_oli_muusika_parem;4;M;12.370666666666663;minge;Aga ja selle tõttu ma soovitan kõigil tegelikult tegeleda mingil kujul muusikuga muusikaga , ükskõik kas te teete professionaalsel tasemel või amatöör tasemel või huvi korras , minge mängige koos kitarri , sõpradega , minge sakkige koos garaažis , nagu , nagu ütles Dave Groole , eksole .
20210413_episood_4_kas_vanasti_oli_muusika_parem;4;M;12.370666666666663;sakkige;Aga ja selle tõttu ma soovitan kõigil tegelikult tegeleda mingil kujul muusikuga muusikaga , ükskõik kas te teete professionaalsel tasemel või amatöör tasemel või huvi korras , minge mängige koos kitarri , sõpradega , minge sakkige koos garaažis , nagu , nagu ütles Dave Groole , eksole .
20210413_episood_4_kas_vanasti_oli_muusika_parem;4;M;12.370666666666663;otsi;Kuula seda beati , kas sa saad aru , mis mingisugused sünad ajad , mingid efektid seal on , mis nagu otsi need trackid üles ja kuula neid nüansse nagu mõista seda muusikat tegelikult see ka ju annab puhtalt su sellele kuulamis arengule juurde , et sa tead , mida sa tegelikult kuulad , et lihtsalt ei ole see nagu üks puhas trakk ja kõik on nagu olemas .
20210413_episood_4_kas_vanasti_oli_muusika_parem;4;M;12.370666666666663;taha;Sul on vaja läpakat , eks ole , aga selle jaoks , et olla edukas , nüüd sa pead panema kõvasti tööd ja arengut sinna taha või , ja siis loomulikult , kui sul on , kui sul on looduse poolt lihtsalt mingisugune siuline taju antud looduse poolt tegelikult tähendab seda , et su kasvukeskkond ühel või teisel imelikul viisil soodustanud lihtsalt sellist arengut .
20210413_episood_4_kas_vanasti_oli_muusika_parem;4;M;12.370666666666663;võta;Noh , võta see läpakas , tee seda muusikat ja , ja , ja ükskõik , kas sa saad , kas , kas sa tahad olla tohutu tipp või mitte , te ikkagi nagu sellepärast , et see annab sulle midagi , see annab sulle vähemalt kasvõi väljendust saada kasvõi sõbrale saada emadepäevaks oma emale , noh , mingi umbes , et kallis ema , mingi lugu .
20210413_episood_4_kas_vanasti_oli_muusika_parem;4;M;12.370666666666663;tee;Noh , võta see läpakas , tee seda muusikat ja , ja , ja ükskõik , kas sa saad , kas , kas sa tahad olla tohutu tipp või mitte , te ikkagi nagu sellepärast , et see annab sulle midagi , see annab sulle vähemalt kasvõi väljendust saada kasvõi sõbrale saada emadepäevaks oma emale , noh , mingi umbes , et kallis ema , mingi lugu .
20210413_episood_4_kas_vanasti_oli_muusika_parem;5;M;46.16899999999999;tee;Paljud luuletajad kirjutavad lihtsalt endale sahtlisse , sellepärast et midagi välja saada ja juhu , kui mingil hetkel keegi soovitab , et kuule , tee luuleraamat , sellepärast et see on nii hea , aga nad kui nad , aga vahetevahel ma tean , et mu õde on kirjutanud hästi palju luuletusi ja tal on mingi umbes mingi küll lihtsalt raamat kusagil peidus , kus on lihtsalt tohutud värsiread , eksole .
20210413_episood_4_kas_vanasti_oli_muusika_parem;5;M;46.16899999999999;õpi;Et nüüd sa pead ka nagu tundma seda , mida sa kasutad , et ma ei tea , kodumuusikuna , sa võid osta endale mingi helikaart , klapid ja õpi tundma seda , mis sul on tegelikult ka näiteks mingi , ma ei tea .
20210413_episood_4_kas_vanasti_oli_muusika_parem;5;M;46.16899999999999;Õpi;Õpi kasutama neid tekita mingeid erinevaid sounde .
20210413_episood_4_kas_vanasti_oli_muusika_parem;5;M;46.16899999999999;Katseta;Katseta mängi nagu .
20210413_episood_4_kas_vanasti_oli_muusika_parem;5;M;46.16899999999999;pane;Ei , muidugi noh , ma olen täpselt see , kes eksplorib ringi tõmmanud mingi uue asja , ma vaatan selle kohta mingi 10 videot läbi , kuidas seda kasutada saab , siis ma hakkan seda katsetama siis siis kui see planeerida , et kaua see lugu aega võtta võib , siis noh , Frank ütleb kolm tundi , ma olen mingi , pane kaheksa , ma katsetan .
20210413_episood_4_kas_vanasti_oli_muusika_parem;5;M;46.16899999999999;õpi;Et õpi tundma , mis mu point on ?
20210413_episood_4_kas_vanasti_oli_muusika_parem;5;M;46.16899999999999;õpi;Lähen nii kaugele , et õpi tundma seda , mis sul on .
20210413_episood_4_kas_vanasti_oli_muusika_parem;5;M;46.16899999999999;loo;Kõige paremaid asju maailmas iseenesest kui sa alustad , muusika , sul pole isegi vahendid nagu mikrofon , klapid , helikaart , hakkab pihta , nagu et nojah , aga , aga sa pead ikkagi suutma sellest nagu teha maksimumi ja just see teema , mis me enne rääkisime , et demosid ei kuulata , on ju tänapäeval isegi minu arust ei võeta lihtsalt kodudemosid isegi vastu , sellepärast et need ei kõla juba nagu valmis asi ka tegelikult ju Eesti laulu jaoks näiteks lihtsalt näide , et kui sa pead saadad sina loo , siis sa saad seal mingisugust demo , mis sa oled kodus teinud vaid sa teed full loo valmis , see ongi su täisprodukt , mis sinna läheb tegelikult ja mis tagab selle edasisaamise .
20210413_episood_4_kas_vanasti_oli_muusika_parem;5;M;46.16899999999999;loo;Kõige paremaid asju maailmas iseenesest kui sa alustad , muusika , sul pole isegi vahendid nagu mikrofon , klapid , helikaart , hakkab pihta , nagu et nojah , aga , aga sa pead ikkagi suutma sellest nagu teha maksimumi ja just see teema , mis me enne rääkisime , et demosid ei kuulata , on ju tänapäeval isegi minu arust ei võeta lihtsalt kodudemosid isegi vastu , sellepärast et need ei kõla juba nagu valmis asi ka tegelikult ju Eesti laulu jaoks näiteks lihtsalt näide , et kui sa pead saadad sina loo , siis sa saad seal mingisugust demo , mis sa oled kodus teinud vaid sa teed full loo valmis , see ongi su täisprodukt , mis sinna läheb tegelikult ja mis tagab selle edasisaamise .
20210413_episood_4_kas_vanasti_oli_muusika_parem;5;M;46.16899999999999;tee;Tee nüüd uus versioon mitte ära ehitada selle versiooni peale lihtsalt uus versioon ja siis tee nägu , sellepärast et nüüd sul on tekkinud nagu ühesõnaga noh , tegelikult ma ei saa öelda , et tee nii , see on kokkuvõttes su enda valik , eks ole .
