episode_id,section_index,gender,minutes,verb,lause
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,2,M,8.717833333333333,oleks,"Näiteks mu ülemus oli 75 aastane raamatupidaja Et jah , oli ka selliseid hetki , kus mõtlesin , et ma ei tea Et oleks võinud , et oleks võinud ikka kaitseväes ära käia , aga noh aga , aga siis seesama Tallinna elu , et ma saan aru , et 2012 kuni tegelikult tõrva jõudmiseni oli see Tallinna ja , ja Valgamaa vaheline elu , et kui raske või , või kui , kui keeruline või kui lihtne on ühel sellisel maa maainimesel minna ja elada nii-öelda suures metropolis , meie mõistes on ju Tallinnas , et ka minul on see tee läbi käidud ja , ja eks ma olen ka oma järeldusi ja mõtteid sinna pannud , aga , aga samas mulle tundub , et sellel on omad plussid ja miinused , aga kuidas sinul oli ?"
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,4,M,10.882666666666667,jääksime,"Ja , ja siis me jääksime ka sellest Valgamaast minu maakodust ja kõigest nii kaugeks ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,4,M,10.882666666666667,oleks,"Et kui ma kujutan ette , kui oleks tulnud mingi , ma ei tea , et kellegi ilus raba tahetakse üles kaevata ja mingi kodanikuaktsiooni d kindlasti siis oleks peavalu palju rohkem , aga ma arvan , minu eelkäija ja olid päris kõva töö ära teinud näiteks ju tõrva ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,4,M,10.882666666666667,oleks,"Et kui ma kujutan ette , kui oleks tulnud mingi , ma ei tea , et kellegi ilus raba tahetakse üles kaevata ja mingi kodanikuaktsiooni d kindlasti siis oleks peavalu palju rohkem , aga ma arvan , minu eelkäija ja olid päris kõva töö ära teinud näiteks ju tõrva ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,peaks,"Ma arvan , et kolm kuud , eelmine suvi ja siis natuke sügist ka ja siis tulid juba sellised uued uued piirangud , mis tekitasid mõtted , et kui me teeme seda , kas me siis vallandame suure Kaose võib-olla peaks nad ka rahulikult võtma mingite asjadega , et sellest on küll veidi kahju , et võibolla ma ei oskagi sellepärast täit vastust sellele küsimusele anda , sest kogu aeg on nagu ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,tahaks,"Nojaa , seda , seda küll ja ja eks eks see lõpuks on , ongi niimoodi , et tahaks ju õudselt teha , on ju , aga kogu aeg on mingi sein ees ja noh , ilmselt vajalik sein , et ma ei tea , mis olukord oleks siis , kui oleks kõik vahvad nagu lahti ja , ja meil oleks ühtegi piirangut ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,oleks,"Nojaa , seda , seda küll ja ja eks eks see lõpuks on , ongi niimoodi , et tahaks ju õudselt teha , on ju , aga kogu aeg on mingi sein ees ja noh , ilmselt vajalik sein , et ma ei tea , mis olukord oleks siis , kui oleks kõik vahvad nagu lahti ja , ja meil oleks ühtegi piirangut ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,oleks,"Nojaa , seda , seda küll ja ja eks eks see lõpuks on , ongi niimoodi , et tahaks ju õudselt teha , on ju , aga kogu aeg on mingi sein ees ja noh , ilmselt vajalik sein , et ma ei tea , mis olukord oleks siis , kui oleks kõik vahvad nagu lahti ja , ja meil oleks ühtegi piirangut ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,oleks,"Nojaa , seda , seda küll ja ja eks eks see lõpuks on , ongi niimoodi , et tahaks ju õudselt teha , on ju , aga kogu aeg on mingi sein ees ja noh , ilmselt vajalik sein , et ma ei tea , mis olukord oleks siis , kui oleks kõik vahvad nagu lahti ja , ja meil oleks ühtegi piirangut ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,oleks,Võib-olla me ei oleks ka täna siin ja ei vestleks .
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,vestleks,Võib-olla me ei oleks ka täna siin ja ei vestleks .
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,võtaks,"Lasin sadula madalaks , panin pidurite vahele pigisina , et paremini võtaks ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,teaks,"No mina olen iga aasta käinud , et esimene aasta juba olin kohal , aga jah , tänu tõrva raadiole ma olen teinud ka oma unistuse teaks , et ma ma olen tõvaraadio Räpi nii-öelda saatejuht olnud ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,tahaks,"Mul küll oli tunne , et tahaks olla teistmoodi kui teised ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,tahaks,"Nii et Eestis on ind räpp hetkel , et ma isegi vahepeal mõtlesin , et tahaks kuulata mingit head popmuusikat , aga no nii vähe on lihtsalt aukarit ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,tahaks,"Alternatiivsem popp , mis küll enam absoluutselt ei ole alternatiivne , sest väga palju tehakse seda maailmas näiteks nöpp , onju , aga hea , et ma hakkasin mõtlema üks päev , et seda popi nii ühe nagu seda päris popi , et tahaks kuulata lihtsalt häid lugusid , kus lauldakse ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,Võiks,Võiks rohkem tulla juba mingeid popmuusiku inimesi rohkem välja ja teha sellist kõvemat popmuusikat .
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,tahaks,"Ja selle vastuse saime aga , aga , aga ma jällegi vaadates Instagrami ja suheldes teiega , et te käite seal niivõrd palju kui võimalik , aga , aga noh , ilmselt tahaks ja vajaks ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,vajaks,"Ja selle vastuse saime aga , aga , aga ma jällegi vaadates Instagrami ja suheldes teiega , et te käite seal niivõrd palju kui võimalik , aga , aga noh , ilmselt tahaks ja vajaks ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,võiks,"Madis mis saabki nüüd siis pärast seda , et kui noorsootöötajana ja noortekeskuse juhatajana võiks , peaks ka nagu see ametiaeg läbi saama , et oled sa mõelnud ka , et mida veel võiks teha või mida kuhu elus liikuda , et mis on need asjad , mida noh , maja , maja ja maa ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,peaks,"Madis mis saabki nüüd siis pärast seda , et kui noorsootöötajana ja noortekeskuse juhatajana võiks , peaks ka nagu see ametiaeg läbi saama , et oled sa mõelnud ka , et mida veel võiks teha või mida kuhu elus liikuda , et mis on need asjad , mida noh , maja , maja ja maa ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,võiks,"Madis mis saabki nüüd siis pärast seda , et kui noorsootöötajana ja noortekeskuse juhatajana võiks , peaks ka nagu see ametiaeg läbi saama , et oled sa mõelnud ka , et mida veel võiks teha või mida kuhu elus liikuda , et mis on need asjad , mida noh , maja , maja ja maa ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,võiks,"Et kindlasti ma tahan ennast Nii-öelda arendada ja õppida juurde , et võib-olla sellist psühholoogilist teemat , et et väärkoheldud lapsed ja , ja , ja selline teema , et ma leian , et üks suund , kus ma , kus ma võiks minna , on , on see suund ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,võistleks,"Käisin Otepääl , karjusin , et Kristjan Ilves väga hästi võistleks ja meie tüdrukud ja nii ta paraku läks ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,võiks,"Ja ma arvan , et enamik , enamik inimesi , keda see häiris enamik nendest inimestest on ka nende potentsiaalsed , võib-olla valijad , nad on selles sihtrühmas kust võiks nende valijad nagu tulla , et ma arvan , et nad ka ei võitnud sellest nagu ütleme siis sellest nagu eilsest nagu šokifaasist sellele sellele kampaaniale ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,ütleks,"Tegelikult ma tunnistan ausalt täpselt , et võibolla seal on mingid kahtlased asju küll , aga , aga ma ütlen veelkord , et see nagu ei , ei vähenda sugugi seda poolt , et ütleme , poliitiliselt on neil nagu asjas nagu õigus , et kui nende kõrvale panna mingid õiged ja tugevad majandusmehed , siis , siis ma arvan , see on ikkagi okei variant , aga ma ütleks praktikas siiski , aitas see projekt suust , ma arvan Loe eilset Leo Kunnase intervjuud , no ainult puhas kuld oli seal kõik kõikide asjade sisuliselt kirjutas kahe käega alla ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,kirjutaks,"Tarmo , kas sa ei kirjutaks või ?"
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,kirjutaks,"Küsi küsi , ma ei kirjutaks , kindlasti mitte nii , ma tahan teada , et miks me räägime kogu aeg sellest , et laenu ei tohi võtta ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,saaks,"Ei vaata , Tarmo , sa , sul on valed arusaamad , aga aga kui me räägime sellest , et mida meil on tarvis nagu teha ja kui me ei saa neid asju nagu teha , siis tuleb võtta selleks laenu , et saaks neid asju teha , mida on tarvis teha , on tarvis ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,juhiks,"Perekond , vahet ei ole , kuidas me nimetame seda ei juhiks niimoodi ?"
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,võtaks,"Ei võtaks , sellisel moel ei lahendaks neid asju niimoodi ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,lahendaks,"Ei võtaks , sellisel moel ei lahendaks neid asju niimoodi ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,läheksid,"No ütleme niimoodi , et tuleb alati vaadata , siin käidi jutud , tähendab , meie haridussüsteem on omadega põhja minemas , kui , kui kõik need pensionärõpetajad läheksid praegu pensionile , siis me lihtsalt kukume kokku , meil ei ole õpetajaid enam , eks , ja siis tuligi ju keegi ka välja , selleks et laenu tuleb võtta selleks , et õpetajal korralik palk maksta ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,tuleks,"Et nagu Soomes tuleks õpetajateks kõige paremad koolilõpetajad mitte need , kes , kes ei saa tõesti kõrgepalgalistele töökohtadele , kõik , nii , eks ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,ütleks,"Ja see näiteks on minu arust ala , kus ma pigem pigem ütleks , et jah , võib-olla tõesti , sest see hakkab meile mingist otsast ju ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,saaks,"Aga ma ütlen veel kord , et , et , et ma ei kindlasti ma ei kirjuta alla sellele majandusprogrammile , et saad aru , valesti aru ei saaks , aga ma ei saa öelda ka , et see on täielik jama ja , ja ma ütlen , ma olen , lugesin võib-olla isegi toob välja nüüd rohkem kui sina seda seda läbi sealt , tead ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,hakkaks,"Kuule , hakkaks spordiga nüüd pihta , sa , Tarmo näitasid mulle midagi , et paneme kohe algusest ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,pakuks,"Nii räägime kahevõistluse MK- etapist Otepääl ja Kristjan Ilves siis lõpuks jõudis punktidele , hurraa selle eest , aga ütleme nüüd niimoodi , et võrreldes esimeste etappidega , kus ta oli ikkagi noh , omadega täiesti seal suusarajal null siis siis nüüd on edasiminek toimunud ja , ja ma pakuks välja , et ta on jõudnud üle-eelmise aasta tasemele ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,ohustataks,"Et selles mõttes oli see rahustav ikkagi see kogemus Otepääl , et , et ilmselt ei ole mingit kõige hullemaid stsenaariumi , mis ohustataks tema kuidagi ütleme karjääri ikkagi ei ole nagu juhtunud need hirmud tohutut ületreeningust ja nii edasi ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,räägiks,"Kui ta eelmise aasta parimate päevade tasemel on , siis me räägiks me jälle kohtadest 20 seas ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,oleks,"Esikaheksast vähemalt , et siis vajab ta muidugi hüppeid , mille järel ta oleks vähemalt esikolmikus ka juba juba kohe ikkagi ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,Võtaks,"Võtaks tüdrukud ka korraks läbi , et , et noh , tegelikult meie hea kolleeg Madis kirjutas ka õige kommentaari kogu selle pulli kohta , eks ole , et et , et see naiste kahevõistlus on ala , kus on praegu võimalik nagu olla nagu mängus sees ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,tuleks,"No ütleme niimoodi tõesti suusaliidul ei ole seda võimekust finantseerida neid kahte tüdrukut ja ka järeltulevat põlvkonda , kes praegu olevat küllaltki palju tüdrukuid nii Võrus , Otepääl kui ka Tallinnas , kes tegelevad kahe võistlusega , kes on praegu 12 13 aastat vanad , ehk ehk siis neid tuleks ka nagu bussida , aga praegu me räägime Anne-Mari Bendist ja Triinu Ausenbergist , kes on tõesti mängus sees ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,oleks,"Noh , kokkuvõttes need suusad ei maksa ju mingid , ma ei tea , 350 eur , aga mis 350 euri se pisku , see ei maksa mingeid tuhandeid ja tuhandeid , okei , ma saan aru , ega , ega jama ka see , kui neil oleks , ma ei tea , igalühel üks või kaks , paar ja suusk peaks igal juhul nagu rohkem olema ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,peaks,"Noh , kokkuvõttes need suusad ei maksa ju mingid , ma ei tea , 350 eur , aga mis 350 euri se pisku , see ei maksa mingeid tuhandeid ja tuhandeid , okei , ma saan aru , ega , ega jama ka see , kui neil oleks , ma ei tea , igalühel üks või kaks , paar ja suusk peaks igal juhul nagu rohkem olema ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,Peaks,Peaks ikka leidma kamba peale klubi .
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,Peaks,"Peaks ju nägema seda , et tegemist on ju praegu tiivikalaga ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,oleks,"Praegu on õige aeg nendega töötada , siis oleks ju parimas parimas hoos peale see MM , MK-sari , ütleme kogu aeg saaks ju olla ju ju pildil nendega ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,saaks,"Praegu on õige aeg nendega töötada , siis oleks ju parimas parimas hoos peale see MM , MK-sari , ütleme kogu aeg saaks ju olla ju ju pildil nendega ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,ütleks,"Aga loogiliselt igus , aga päeva suurem sündmus ma ütleks , siiski oli Eesti naiskonna mäng muidugi ja , ja Eesti naiskonna kolm üks võit Rootsi üle , mis jätab meile päris kena võimaluse veel pääseda finaalturniirile , mis oleks siis Eesti pallimängu naiskondade jaoks ükskõik millisel alal esmakordne noor reporter Roosna seireb ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,oleks,"Aga loogiliselt igus , aga päeva suurem sündmus ma ütleks , siiski oli Eesti naiskonna mäng muidugi ja , ja Eesti naiskonna kolm üks võit Rootsi üle , mis jätab meile päris kena võimaluse veel pääseda finaalturniirile , mis oleks siis Eesti pallimängu naiskondade jaoks ükskõik millisel alal esmakordne noor reporter Roosna seireb ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,oleks,"No see oleks nagu see oleks muuseas ka märk jälle , me räägime siin sama paralleelse naiste kahe võistlusega naiste mõnedel aladel on ikkagi see läbilöök on lihtsam teha kui meestealadel ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,oleks,"No see oleks nagu see oleks muuseas ka märk jälle , me räägime siin sama paralleelse naiste kahe võistlusega naiste mõnedel aladel on ikkagi see läbilöök on lihtsam teha kui meestealadel ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,oleks,"Et samamoodi ka naiste korvpallis naiste väravallis või käsipallis , eks ole , oleks igal juhul natuke lihtsam läbi lüüa kui , kui meeste selles konkurentsis ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,tuleks,"Ja , ja seda tuleks ära kasutada neid olukordi ja praegu , et see võrkpallinaiskad välja pandi ja , ja et nad võistlevad ja mängivad tüdrukud on ju kuskil kõik väljamaal täitsa normaalne punt on koos , näe , kohe finaalturniiri kandidaadid ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,pääseks,"Ja , ja kusjuures jällegi , see on poliitiliselt väga tähtis , et see naiskond sedavõrd hästi mängib , eriti veel , kui ta finaalturniirile pääseks ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,oleks,"Seda tippsporti kui innustajana , mitte ainult medalit ei ole siin , siin on see innustus ka väga tähtis ja kusjuures muidugi oleks sellele naistele pühendatud rohkem aega ka varem , ehk siis neil oleks olnud rohkem kogemusi , siis ma arvan , et nad oleks praegu juba kindlustanud selle koha finaalturniirile pääsu , sest kaks mängu nad ju kaotasid kaks-null eduseisust nii Rootsile kui ka Soomele ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,oleks,"Seda tippsporti kui innustajana , mitte ainult medalit ei ole siin , siin on see innustus ka väga tähtis ja kusjuures muidugi oleks sellele naistele pühendatud rohkem aega ka varem , ehk siis neil oleks olnud rohkem kogemusi , siis ma arvan , et nad oleks praegu juba kindlustanud selle koha finaalturniirile pääsu , sest kaks mängu nad ju kaotasid kaks-null eduseisust nii Rootsile kui ka Soomele ."
